req_id,time,position,base_station,compute_demand,max_latency,process_time,type
REQ_1_i,3.753943806986336,"(47.131084180532284, 41.87730214414378)",BS_95,15.449697970388527,40,19.85602669073381,infotainment
REQ_2_a,9.586607678578808,"(48.55617464345392, 40.68233871176366)",BS_95,20.0,20,8.992410636956134,adas
REQ_3_i,10.544798711587324,"(42.61949147062502, 35.64120912742386)",BS_95,17.1144003029604,30,24.978167999613593,infotainment
REQ_4_i,11.323692568866406,"(44.03840542630554, 66.54315688210397)",BS_7,15.224393109747677,35,19.536696124518144,infotainment
REQ_5_s,13.156890888050894,"(47.3649668329352, 68.8679199503595)",BS_51,15.720733531357228,15,1.990226547887167,safety-critical
REQ_6_i,14.0715034466335,"(48.71228277017378, 65.61446865874619)",BS_76,17.203127854444716,30,21.159543456614056,infotainment
REQ_7_i,15.390181192149988,"(52.21522960946435, 60.63284645858729)",BS_55,13.014128557963861,35,19.644613466323786,infotainment
REQ_8_s,16.00121542162347,"(59.432901457794074, 66.05229865578858)",BS_59,14.232191750132495,20,2.0243575968229477,safety-critical
REQ_9_i,16.3969932304711,"(71.85637297865992, 63.96896311162659)",BS_75,10.758885793324607,35,19.435141950945276,infotainment
REQ_10_i,16.948248007033925,"(96.30303681376185, 29.28225449552859)",BS_62,11.570352048151069,30,18.84607102713141,infotainment
REQ_11_i,20.7634546608878,"(18.82217539850294, 40.045436154112245)",BS_6,20.0,40,20.828630368931847,infotainment
REQ_12_s,24.8189572967809,"(14.465183369120233, 64.99895783895877)",BS_34,20.0,15,2.0084128691921848,safety-critical
REQ_13_i,25.366888762912247,"(98.27307336949889, 41.41621484194867)",BS_87,5.727691504624211,30,15.612748579410914,infotainment
REQ_14_i,27.36098119522155,"(93.15173120362591, 43.293213179509905)",BS_87,9.449914967286118,30,16.94107987454539,infotainment
REQ_15_i,31.620165660450315,"(36.66029888319018, 45.32321335439521)",BS_8,11.433106910855479,30,19.17817726962618,infotainment
REQ_16_s,45.15898733363322,"(28.59330843351264, 52.613748468114466)",BS_97,20.0,20,2.0392388765310203,safety-critical
