req_id,time,position,base_station,compute_demand,max_latency,process_time,type
REQ_1_s,0.4692680899768591,"(42.79519740568645, 50.602771193276624)",BS_50,18.158425631014783,20,2.0383717364576452,safety-critical
REQ_2_s,0.5273332926189317,"(62.31719688531316, 24.634504504903358)",BS_99,20.0,25,1.9786103543198328,safety-critical
REQ_3_s,0.6775678213462704,"(69.64544072992094, 23.505623002470678)",BS_99,20.0,25,2.01971165109398,safety-critical
REQ_4_s,2.643255102120107,"(59.51184265127047, 29.102741060279865)",BS_99,20.0,25,1.9610808996454554,safety-critical
REQ_5_i,3.584855072227121,"(17.87707975054901, 85.55818574794418)",BS_40,17.547507720514684,35,17.88663964887023,infotainment
REQ_6_a,4.318965968136349,"(49.53533612333944, 54.2970797419181)",BS_44,20.0,30,10.88176103894861,adas
REQ_7_i,4.4116214270894645,"(19.59828624191452, 4.522728891053807)",BS_96,8.346651043346577,30,17.840467374815873,infotainment
REQ_8_s,5.2953267900976115,"(14.833147295832006, 0.0)",BS_96,20.0,15,1.9862349544876803,safety-critical
REQ_9_a,5.5168662306034975,"(52.77414850670202, 96.74742734783938)",BS_57,17.68925116484314,20,9.37652260501504,adas
REQ_10_i,7.9814959602226825,"(51.54541006956682, 92.89908847950883)",BS_57,12.85001618652154,35,25.179549405726092,infotainment
REQ_11_i,10.163747872624198,"(56.41022773834576, 96.87706579898854)",BS_57,9.892521882670145,30,24.693930967442018,infotainment
REQ_12_i,11.403910671617918,"(57.16267312889873, 96.30995954225656)",BS_57,15.382842529025758,30,21.74206862519008,infotainment
REQ_13_a,11.690649494601217,"(53.12020511443279, 93.80117432433389)",BS_57,20.0,25,11.158186652932027,adas
REQ_14_a,12.30043867618938,"(22.82554595070476, 36.35330262846368)",BS_13,16.838935603880245,20,9.640221854708013,adas
REQ_15_i,12.683169392607699,"(23.152730069932947, 61.03206150191697)",BS_19,16.33254124679059,40,20.783165816539668,infotainment
REQ_16_i,12.863080879725635,"(20.97713608499032, 100.0)",BS_22,7.279038323785359,40,17.54793753463151,infotainment
REQ_17_i,13.25346468260711,"(45.83505130686473, 52.08648957284065)",BS_50,14.91652137969762,30,14.97948613402933,infotainment
REQ_18_s,13.41373547042713,"(45.51316105285989, 53.811001248064294)",BS_50,20.0,20,1.9286760557637224,safety-critical
REQ_19_i,13.570266331412599,"(48.9452760277563, 98.56504541106007)",BS_57,20.0,40,22.255799098060322,infotainment
REQ_20_a,13.847549247382071,"(48.718262751322115, 99.64972904187178)",BS_57,20.0,30,10.378226614740852,adas
REQ_21_i,14.053981353989627,"(40.96494559599145, 99.99254391590192)",BS_58,11.609008097146196,40,17.255927206216167,infotainment
