req_id,time,position,base_station,compute_demand,max_latency,process_time,type
REQ_1_i,0.22523662841918016,"(47.131084180532284, 41.87730214414378)",BS_95,15.449697970388527,40,19.85602669073381,infotainment
REQ_2_a,0.5751964607147285,"(48.55617464345392, 40.68233871176366)",BS_95,20.0,20,8.992410636956134,adas
REQ_3_i,0.6326879226952394,"(42.61949147062502, 35.64120912742386)",BS_95,17.1144003029604,30,24.978167999613593,infotainment
REQ_4_i,0.6794215541319844,"(44.03840542630554, 66.54315688210397)",BS_7,15.224393109747677,35,19.536696124518144,infotainment
REQ_5_s,0.7894134532830537,"(47.3649668329352, 68.8679199503595)",BS_51,15.720733531357228,15,1.990226547887167,safety-critical
REQ_6_i,0.84429020679801,"(48.71228277017378, 65.61446865874619)",BS_76,17.203127854444716,30,21.159543456614056,infotainment
REQ_7_i,0.9234108715289993,"(52.21522960946435, 60.63284645858729)",BS_55,13.014128557963861,35,19.644613466323786,infotainment
REQ_8_s,0.9600729252974082,"(59.432901457794074, 66.05229865578858)",BS_59,14.232191750132495,20,2.0243575968229477,safety-critical
REQ_9_i,0.9838195938282659,"(71.85637297865992, 63.96896311162659)",BS_75,10.758885793324607,35,19.435141950945276,infotainment
REQ_10_i,1.0168948804220355,"(96.30303681376185, 29.28225449552859)",BS_62,11.570352048151069,30,18.84607102713141,infotainment
REQ_11_i,1.245807279653268,"(18.82217539850294, 40.045436154112245)",BS_6,20.0,40,20.828630368931847,infotainment
REQ_12_s,1.489137437806854,"(14.465183369120233, 64.99895783895877)",BS_34,20.0,15,2.0084128691921848,safety-critical
REQ_13_i,1.5220133257747348,"(98.27307336949889, 41.41621484194867)",BS_87,5.727691504624211,30,15.612748579410914,infotainment
REQ_14_i,1.6416588717132932,"(93.15173120362591, 43.293213179509905)",BS_87,9.449914967286118,30,16.94107987454539,infotainment
REQ_15_i,1.897209939627019,"(36.66029888319018, 45.32321335439521)",BS_8,11.433106910855479,30,19.17817726962618,infotainment
REQ_16_s,2.7095392400179934,"(28.59330843351264, 52.613748468114466)",BS_97,20.0,20,2.0392388765310203,safety-critical
REQ_17_a,2.84934864773764,"(48.46393613429417, 18.562663458526217)",BS_80,18.252253898617482,30,10.155164245920734,adas
REQ_18_i,3.0795022125681597,"(67.4184608533215, 30.61617248039472)",BS_72,9.685764761192718,35,19.344509144532665,infotainment
REQ_19_i,3.27284364892347,"(67.4648423025062, 35.03918014511845)",BS_72,12.697368038784017,30,20.02936197732407,infotainment
REQ_20_i,3.519975973376666,"(33.722615439069685, 38.5826915294356)",BS_1,12.494495998765249,30,23.14153765713116,infotainment
REQ_21_i,3.9282671820435207,"(32.903933510459574, 45.1657592087316)",BS_8,12.078053401461672,40,24.691895525842273,infotainment
REQ_22_s,4.273134659130887,"(33.40839839098142, 51.106695703527684)",BS_91,9.507955698748265,20,2.054831984945964,safety-critical
REQ_23_i,4.666667094055827,"(40.49702818978646, 50.76722288773915)",BS_50,13.463481811304487,30,23.218629738790952,infotainment
REQ_24_a,4.821923324763558,"(42.38545288486608, 52.352384484400325)",BS_50,20.0,20,10.082582803391476,adas
REQ_25_i,5.3925995551954395,"(39.58144766102482, 48.48641804155955)",BS_50,11.845979111582409,30,18.23160411467388,infotainment
REQ_26_i,5.711178198884394,"(46.19441562649206, 48.071699910007204)",BS_12,7.05518040650256,30,21.75706382344937,infotainment
REQ_27_s,6.0442695157270165,"(34.84836752158817, 83.03358920767829)",BS_35,20.0,20,2.06693039618424,safety-critical
REQ_28_s,6.200429244951651,"(41.292996843292634, 38.86690963517133)",BS_95,20.0,20,2.119071844208956,safety-critical
REQ_29_i,6.328498688583672,"(42.468382738459354, 29.11673153973649)",BS_89,12.067417330664444,30,20.224977496281067,infotainment
REQ_30_i,6.761424431976464,"(44.814656351210026, 30.75416947921088)",BS_16,12.04388316125505,40,13.341995230898661,infotainment
REQ_31_i,7.277203589894146,"(39.78939984571425, 27.1035777117967)",BS_89,11.757487704587259,40,13.791021488499895,infotainment
REQ_32_a,7.548700315782975,"(39.69781527926546, 24.95274169378118)",BS_85,17.475156474194222,25,10.155799980115107,adas
REQ_33_i,7.90934511426103,"(15.019989207624551, 44.820943260771685)",BS_6,16.776384834344178,35,15.287806351741757,infotainment
REQ_34_a,8.169171408435561,"(12.803122125320636, 54.375578202743604)",BS_3,20.0,25,10.950588189531317,adas
REQ_35_s,8.628089652100961,"(4.815094634844705, 100.0)",BS_22,10.78601491869351,25,2.0307334831841244,safety-critical
REQ_36_s,8.74700309026641,"(1.9094111427276266, 100.0)",BS_22,12.324904917577753,25,1.9675891908434133,safety-critical
REQ_37_a,9.298170648302184,"(0.0, 94.66672649814446)",BS_22,17.678709416630593,20,9.95259184010382,adas
REQ_38_a,9.339600947492801,"(51.39109142016706, 48.10899520453372)",BS_56,20.0,30,9.355047323428062,adas
REQ_39_i,9.573306144167965,"(9.111281550407924, 91.42118809943392)",BS_22,12.563712202707993,35,18.68559816918236,infotainment
REQ_40_i,9.662186079896813,"(1.986136117616292, 88.87666726032617)",BS_37,10.924240742460654,35,25.32994150630733,infotainment
REQ_41_i,9.685972824941526,"(0.0, 85.40441522535873)",BS_37,9.600508013271398,30,22.758189275055056,infotainment
REQ_42_i,9.862941072181352,"(0.0, 80.33112957164042)",BS_37,9.977739326703919,40,17.46673593497501,infotainment
REQ_43_i,10.011913530728211,"(0.0, 73.81348608156688)",BS_20,7.1227227741684915,40,23.117440383630004,infotainment
REQ_44_i,10.1383149470376,"(0.0, 72.7036611047024)",BS_20,7.367591214824947,40,18.781461677623458,infotainment
REQ_45_i,10.499813063348315,"(2.9874719084674473, 71.49967908274722)",BS_20,9.084045501716826,40,20.311413592698695,infotainment
REQ_46_s,11.164199151789472,"(5.750455558630252, 26.03533021637959)",BS_11,17.780421499989583,20,2.020693051070782,safety-critical
REQ_47_i,11.326599736340823,"(5.777439779840748, 19.85933275975579)",BS_11,12.152966706624337,40,19.830746292527785,infotainment
REQ_48_i,11.384600591558108,"(7.878995268496963, 23.674978983077008)",BS_11,9.89405124610617,40,19.19323202906503,infotainment
REQ_49_a,11.390927605304176,"(79.87935707139584, 55.629024748613155)",BS_69,17.542092349056073,20,9.38899449035596,adas
REQ_50_s,11.634116246715582,"(8.046175282769264, 16.983583268172396)",BS_11,15.776160403832245,25,2.0598869230178276,safety-critical
REQ_51_i,11.650525672747717,"(42.645602646382606, 41.72979333520762)",BS_95,9.099733569022893,40,18.775536780020296,infotainment
