req_id,time,position,base_station,compute_demand,max_latency,process_time,type
REQ_1_i,0.11261831420959008,"(47.131084180532284, 41.87730214414378)",BS_95,15.449697970388527,40,19.85602669073381,infotainment
REQ_2_a,0.28759823035736426,"(48.55617464345392, 40.68233871176366)",BS_95,20.0,20,8.992410636956134,adas
REQ_3_i,0.3163439613476197,"(42.61949147062502, 35.64120912742386)",BS_95,17.1144003029604,30,24.978167999613593,infotainment
REQ_4_i,0.3397107770659922,"(44.03840542630554, 66.54315688210397)",BS_7,15.224393109747677,35,19.536696124518144,infotainment
REQ_5_s,0.39470672664152684,"(47.3649668329352, 68.8679199503595)",BS_51,15.720733531357228,15,1.990226547887167,safety-critical
REQ_6_i,0.422145103399005,"(48.71228277017378, 65.61446865874619)",BS_76,17.203127854444716,30,21.159543456614056,infotainment
REQ_7_i,0.4617054357644996,"(52.21522960946435, 60.63284645858729)",BS_55,13.014128557963861,35,19.644613466323786,infotainment
REQ_8_s,0.4800364626487041,"(59.432901457794074, 66.05229865578858)",BS_59,14.232191750132495,20,2.0243575968229477,safety-critical
REQ_9_i,0.49190979691413295,"(71.85637297865992, 63.96896311162659)",BS_75,10.758885793324607,35,19.435141950945276,infotainment
REQ_10_i,0.5084474402110177,"(96.30303681376185, 29.28225449552859)",BS_62,11.570352048151069,30,18.84607102713141,infotainment
REQ_11_i,0.622903639826634,"(18.82217539850294, 40.045436154112245)",BS_6,20.0,40,20.828630368931847,infotainment
REQ_12_s,0.744568718903427,"(14.465183369120233, 64.99895783895877)",BS_34,20.0,15,2.0084128691921848,safety-critical
REQ_13_i,0.7610066628873674,"(98.27307336949889, 41.41621484194867)",BS_87,5.727691504624211,30,15.612748579410914,infotainment
REQ_14_i,0.8208294358566466,"(93.15173120362591, 43.293213179509905)",BS_87,9.449914967286118,30,16.94107987454539,infotainment
REQ_15_i,0.9486049698135095,"(36.66029888319018, 45.32321335439521)",BS_8,11.433106910855479,30,19.17817726962618,infotainment
REQ_16_s,1.3547696200089967,"(28.59330843351264, 52.613748468114466)",BS_97,20.0,20,2.0392388765310203,safety-critical
REQ_17_a,1.42467432386882,"(48.46393613429417, 18.562663458526217)",BS_80,18.252253898617482,30,10.155164245920734,adas
REQ_18_i,1.5397511062840799,"(67.4184608533215, 30.61617248039472)",BS_72,9.685764761192718,35,19.344509144532665,infotainment
REQ_19_i,1.636421824461735,"(67.4648423025062, 35.03918014511845)",BS_72,12.697368038784017,30,20.02936197732407,infotainment
REQ_20_i,1.759987986688333,"(33.722615439069685, 38.5826915294356)",BS_1,12.494495998765249,30,23.14153765713116,infotainment
REQ_21_i,1.9641335910217603,"(32.903933510459574, 45.1657592087316)",BS_8,12.078053401461672,40,24.691895525842273,infotainment
REQ_22_s,2.1365673295654437,"(33.40839839098142, 51.106695703527684)",BS_91,9.507955698748265,20,2.054831984945964,safety-critical
REQ_23_i,2.3333335470279133,"(40.49702818978646, 50.76722288773915)",BS_50,13.463481811304487,30,23.218629738790952,infotainment
REQ_24_a,2.410961662381779,"(42.38545288486608, 52.352384484400325)",BS_50,20.0,20,10.082582803391476,adas
REQ_25_i,2.6962997775977198,"(39.58144766102482, 48.48641804155955)",BS_50,11.845979111582409,30,18.23160411467388,infotainment
REQ_26_i,2.855589099442197,"(46.19441562649206, 48.071699910007204)",BS_12,7.05518040650256,30,21.75706382344937,infotainment
REQ_27_s,3.0221347578635083,"(34.84836752158817, 83.03358920767829)",BS_35,20.0,20,2.06693039618424,safety-critical
REQ_28_s,3.1002146224758254,"(41.292996843292634, 38.86690963517133)",BS_95,20.0,20,2.119071844208956,safety-critical
REQ_29_i,3.164249344291836,"(42.468382738459354, 29.11673153973649)",BS_89,12.067417330664444,30,20.224977496281067,infotainment
REQ_30_i,3.380712215988232,"(44.814656351210026, 30.75416947921088)",BS_16,12.04388316125505,40,13.341995230898661,infotainment
REQ_31_i,3.638601794947073,"(39.78939984571425, 27.1035777117967)",BS_89,11.757487704587259,40,13.791021488499895,infotainment
REQ_32_a,3.7743501578914875,"(39.69781527926546, 24.95274169378118)",BS_85,17.475156474194222,25,10.155799980115107,adas
REQ_33_i,3.954672557130515,"(15.019989207624551, 44.820943260771685)",BS_6,16.776384834344178,35,15.287806351741757,infotainment
REQ_34_a,4.084585704217781,"(12.803122125320636, 54.375578202743604)",BS_3,20.0,25,10.950588189531317,adas
REQ_35_s,4.3140448260504805,"(4.815094634844705, 100.0)",BS_22,10.78601491869351,25,2.0307334831841244,safety-critical
REQ_36_s,4.373501545133205,"(1.9094111427276266, 100.0)",BS_22,12.324904917577753,25,1.9675891908434133,safety-critical
REQ_37_a,4.649085324151092,"(0.0, 94.66672649814446)",BS_22,17.678709416630593,20,9.95259184010382,adas
REQ_38_a,4.669800473746401,"(51.39109142016706, 48.10899520453372)",BS_56,20.0,30,9.355047323428062,adas
REQ_39_i,4.786653072083983,"(9.111281550407924, 91.42118809943392)",BS_22,12.563712202707993,35,18.68559816918236,infotainment
REQ_40_i,4.831093039948406,"(1.986136117616292, 88.87666726032617)",BS_37,10.924240742460654,35,25.32994150630733,infotainment
REQ_41_i,4.842986412470763,"(0.0, 85.40441522535873)",BS_37,9.600508013271398,30,22.758189275055056,infotainment
REQ_42_i,4.931470536090676,"(0.0, 80.33112957164042)",BS_37,9.977739326703919,40,17.46673593497501,infotainment
REQ_43_i,5.005956765364106,"(0.0, 73.81348608156688)",BS_20,7.1227227741684915,40,23.117440383630004,infotainment
