req_id,time,position,base_station,compute_demand,max_latency,process_time,type
REQ_1_s,0.23463404498842955,"(42.79519740568645, 50.602771193276624)",BS_50,18.158425631014783,20,2.0383717364576452,safety-critical
REQ_2_s,0.26366664630946585,"(62.31719688531316, 24.634504504903358)",BS_99,20.0,25,1.9786103543198328,safety-critical
REQ_3_s,0.3387839106731352,"(69.64544072992094, 23.505623002470678)",BS_99,20.0,25,2.01971165109398,safety-critical
REQ_4_s,1.3216275510600535,"(59.51184265127047, 29.102741060279865)",BS_99,20.0,25,1.9610808996454554,safety-critical
REQ_5_i,1.7924275361135604,"(17.87707975054901, 85.55818574794418)",BS_40,17.547507720514684,35,17.88663964887023,infotainment
REQ_6_a,2.1594829840681746,"(49.53533612333944, 54.2970797419181)",BS_44,20.0,30,10.88176103894861,adas
REQ_7_i,2.2058107135447322,"(19.59828624191452, 4.522728891053807)",BS_96,8.346651043346577,30,17.840467374815873,infotainment
REQ_8_s,2.6476633950488058,"(14.833147295832006, 0.0)",BS_96,20.0,15,1.9862349544876803,safety-critical
REQ_9_a,2.7584331153017487,"(52.77414850670202, 96.74742734783938)",BS_57,17.68925116484314,20,9.37652260501504,adas
REQ_10_i,3.9907479801113412,"(51.54541006956682, 92.89908847950883)",BS_57,12.85001618652154,35,25.179549405726092,infotainment
REQ_11_i,5.081873936312099,"(56.41022773834576, 96.87706579898854)",BS_57,9.892521882670145,30,24.693930967442018,infotainment
REQ_12_i,5.701955335808959,"(57.16267312889873, 96.30995954225656)",BS_57,15.382842529025758,30,21.74206862519008,infotainment
REQ_13_a,5.845324747300609,"(53.12020511443279, 93.80117432433389)",BS_57,20.0,25,11.158186652932027,adas
REQ_14_a,6.15021933809469,"(22.82554595070476, 36.35330262846368)",BS_13,16.838935603880245,20,9.640221854708013,adas
REQ_15_i,6.341584696303849,"(23.152730069932947, 61.03206150191697)",BS_19,16.33254124679059,40,20.783165816539668,infotainment
REQ_16_i,6.431540439862817,"(20.97713608499032, 100.0)",BS_22,7.279038323785359,40,17.54793753463151,infotainment
REQ_17_i,6.626732341303555,"(45.83505130686473, 52.08648957284065)",BS_50,14.91652137969762,30,14.97948613402933,infotainment
REQ_18_s,6.706867735213565,"(45.51316105285989, 53.811001248064294)",BS_50,20.0,20,1.9286760557637224,safety-critical
REQ_19_i,6.785133165706299,"(48.9452760277563, 98.56504541106007)",BS_57,20.0,40,22.255799098060322,infotainment
REQ_20_a,6.923774623691036,"(48.718262751322115, 99.64972904187178)",BS_57,20.0,30,10.378226614740852,adas
REQ_21_i,7.026990676994814,"(40.96494559599145, 99.99254391590192)",BS_58,11.609008097146196,40,17.255927206216167,infotainment
REQ_22_i,8.407162585896968,"(39.18122046715048, 100.0)",BS_24,16.023569705718582,30,23.921428262847286,infotainment
REQ_23_a,8.54560110861592,"(9.310276780589922, 89.72157579533267)",BS_27,20.0,30,11.19072725611364,adas
REQ_24_a,9.148184250022942,"(13.913610359155278, 88.58796351758586)",BS_27,19.28099667974235,25,11.788593857325463,adas
REQ_25_s,10.556002867310546,"(14.666905576571683, 88.50938881832363)",BS_40,20.0,25,1.980833834686705,safety-critical
REQ_26_i,11.194166964849918,"(26.03363136665909, 89.24426207060971)",BS_40,16.42150908218542,40,20.177843852159587,infotainment
REQ_27_i,12.307194570474179,"(39.7057421619678, 89.71308922136944)",BS_58,17.815503064942526,40,17.42852733075115,infotainment
REQ_28_a,12.73151551781662,"(42.740620709810926, 87.96858330750568)",BS_39,20.0,25,10.341590805948716,adas
REQ_29_a,14.431936525877648,"(38.5066521194689, 80.39434718407637)",BS_21,16.610930071182782,20,9.487034682364378,adas
REQ_30_i,14.68294501524124,"(32.7680522553439, 87.34236132480932)",BS_24,6.923500390839532,30,16.450881165994844,infotainment
REQ_31_i,14.756395966487316,"(47.59446527967795, 68.07790146849501)",BS_51,5.3456981677280435,30,18.46852034126721,infotainment
REQ_32_i,14.798953924869666,"(39.79167991749161, 78.07964191402553)",BS_54,10.889643582049132,35,18.634900478037302,infotainment
REQ_33_s,14.967769255026928,"(59.08332605690107, 3.050024993904943)",BS_83,14.056136268421133,15,2.0544475298483684,safety-critical
REQ_34_i,15.337096049166435,"(41.24189313347582, 52.345437861086616)",BS_4,20.0,40,25.5302412749616,infotainment
REQ_35_s,15.41155090527137,"(36.95414870517032, 56.54546474419876)",BS_0,20.0,15,1.9603247491163696,safety-critical
REQ_36_s,15.441528675735722,"(35.35737331609643, 55.52238221681082)",BS_0,20.0,15,2.028894856754942,safety-critical
REQ_37_i,16.111037378173336,"(55.43540525114007, 61.17207462343522)",BS_59,7.807775790311039,30,16.16024080021061,infotainment
REQ_38_a,16.17504762257052,"(54.032130874435964, 58.15219502594648)",BS_53,19.048638572789983,20,10.599896633711007,adas
REQ_39_a,16.487487133787972,"(64.97736826427634, 4.8058924197033726)",BS_83,17.5134068286489,25,10.524609000630509,adas
REQ_40_s,16.979049631179336,"(60.06982500903658, 7.116409791019726)",BS_83,14.595084948336897,25,2.003044830355858,safety-critical
REQ_41_a,17.78614747424076,"(61.20474651513332, 5.761598480181032)",BS_83,19.705526127950186,25,10.446890144774068,adas
REQ_42_i,17.901914526040297,"(18.142405709964088, 43.34693096055744)",BS_6,15.496348103850398,40,18.70992384245025,infotainment
REQ_43_i,17.93883933951351,"(15.031219885432693, 41.569487755975636)",BS_6,19.04819943944963,30,20.921898562629828,infotainment
REQ_44_a,18.7523372425105,"(18.767687911049002, 44.62133908314296)",BS_6,20.0,30,8.779429895718145,adas
REQ_45_i,19.18673557989761,"(35.881568012110534, 94.05007612498372)",BS_24,20.0,40,22.573593976365398,infotainment
REQ_46_a,19.24115433930097,"(33.26562754417498, 98.79579106388871)",BS_24,20.0,30,9.869856945632316,adas
REQ_47_a,19.580801781159227,"(31.55268320302175, 100.0)",BS_24,20.0,30,10.404582895117525,adas
REQ_48_a,19.657955608430285,"(29.38616616850895, 100.0)",BS_24,20.0,20,10.232049937357637,adas
REQ_49_a,19.790738547590177,"(27.799322242155736, 100.0)",BS_24,20.0,30,11.06947795204087,adas
REQ_50_i,20.119307229041958,"(23.84072234887784, 94.14011572774777)",BS_40,12.416093480365445,35,15.524077023623452,infotainment
REQ_51_i,20.14828244457492,"(26.304154767879865, 94.58448075840649)",BS_24,12.070431975133339,35,18.796338584342493,infotainment
REQ_52_s,20.434930770046638,"(16.820418666965253, 97.5799473875522)",BS_22,20.0,15,1.9466839260880016,safety-critical
REQ_53_i,20.805152736637158,"(27.586330954523035, 93.74320957311195)",BS_24,14.500806289667205,30,22.92892737944331,infotainment
REQ_54_s,20.96758944658472,"(32.74933297461292, 84.69255294813188)",BS_35,15.683511951554319,15,2.093808541960794,safety-critical
REQ_55_s,21.232429509663415,"(6.413040725822048, 88.59913610117144)",BS_27,20.0,15,1.913484234478791,safety-critical
REQ_56_a,21.50328076295997,"(63.32827554172146, 40.79707815072725)",BS_61,20.0,30,8.90265413143334,adas
REQ_57_i,21.752885315875623,"(64.42169100310217, 38.375199690880734)",BS_72,16.437919104909216,40,20.579834185548158,infotainment
REQ_58_s,22.485526860978755,"(30.97602106296778, 22.611148072315203)",BS_88,20.0,20,2.0257219417029373,safety-critical
REQ_59_i,23.53829917189949,"(75.69991321722287, 4.689646779121992)",BS_83,9.995092100067707,35,18.72190298430674,infotainment
REQ_60_i,24.278202712379745,"(33.35176100462269, 82.47772422363833)",BS_35,13.079739539656234,30,20.498264397524455,infotainment
REQ_61_a,24.723947990935653,"(48.00459670184751, 42.05357786650751)",BS_86,19.724434618249624,30,10.525211712690947,adas
REQ_62_i,24.797254266549793,"(52.434914503078275, 41.36818876129824)",BS_56,14.507071156288085,35,20.222284341259325,infotainment
REQ_63_i,25.283799504226334,"(43.9180023063025, 41.09045026681515)",BS_95,14.972103871467574,30,21.20935798125673,infotainment
REQ_64_i,25.40111084118174,"(33.043589793037015, 51.25116289661124)",BS_91,20.0,30,17.56113335564404,infotainment
REQ_65_s,26.536597903745918,"(47.39616402628724, 66.75577385210272)",BS_76,20.0,15,1.9603563583868828,safety-critical
REQ_66_s,26.55275862211303,"(51.32633380484765, 65.32007336498579)",BS_55,12.563020717426829,20,1.9419837487365348,safety-critical
REQ_67_a,27.35600574402609,"(50.7646935563935, 64.21522536731968)",BS_55,20.0,30,10.579504401549855,adas
REQ_68_a,27.74057798481381,"(51.72514545955675, 72.20078897992373)",BS_55,18.60032845561056,30,9.215488106186697,adas
REQ_69_i,28.09896754091801,"(59.344082510525794, 59.917053695606334)",BS_59,11.596421646220636,35,15.733238871206979,infotainment
REQ_70_i,28.513984028248554,"(0.0, 3.4970812895815344)",BS_11,7.5,30,18.826897996308524,infotainment
REQ_71_i,28.859002239172998,"(7.6156203863482865, 6.191631508004828)",BS_11,13.253688645911636,35,17.994794095090196,infotainment
REQ_72_a,30.00853487232724,"(0.0, 6.084256696131527)",BS_11,20.0,25,7.722049582189443,adas
REQ_73_a,30.111780745054528,"(0.0, 9.50746770390737)",BS_11,17.641577929700386,30,9.092436337958402,adas
REQ_74_a,31.114902776038605,"(2.5045859381219038, 4.619691479914614)",BS_11,20.0,30,11.619612155437311,adas
REQ_75_a,32.02678350925033,"(3.5838891790669303, 13.164669795858783)",BS_11,20.0,25,10.138507962388442,adas
REQ_76_s,32.11061588563567,"(2.841132154031683, 11.127369107682457)",BS_11,20.0,15,1.9711554065238426,safety-critical
REQ_77_a,32.18534452568304,"(66.36293600392575, 81.39048137536028)",BS_77,17.160387037907594,20,11.505025114660821,adas
REQ_78_i,32.8416202074133,"(66.79588494129025, 80.61209519839989)",BS_77,9.640447241903203,30,20.341188380638943,infotainment
REQ_79_s,33.53577224656858,"(48.25797218056752, 55.04359444412715)",BS_44,20.0,20,1.9354437805525646,safety-critical
REQ_80_a,33.75800294740761,"(87.72005408131082, 39.244510742263536)",BS_87,20.0,30,8.991913689082596,adas
REQ_81_i,34.2472210655974,"(78.41550467703759, 44.22921108365555)",BS_73,11.638014499768818,40,20.16475789595677,infotainment
REQ_82_s,34.63859216877902,"(82.99636100506069, 49.68102564212378)",BS_73,20.0,20,2.052719760792456,safety-critical
REQ_83_a,35.760243834047245,"(77.53940881859334, 45.59601844581931)",BS_73,20.0,25,9.522342553234884,adas
REQ_84_i,36.10083484588027,"(66.3153942800568, 48.975062096039714)",BS_71,15.248201443883755,30,27.51706762892592,infotainment
REQ_85_i,36.433948718758444,"(66.45171780415119, 48.299560556465025)",BS_71,12.15429564475505,40,24.702783262636903,infotainment
REQ_86_i,38.03195328671919,"(58.05442139414224, 45.27424517650551)",BS_61,13.790246204421711,40,18.680407137153747,infotainment
REQ_87_a,39.37694755506481,"(77.80788068007651, 29.357304572086242)",BS_62,16.814288316832034,30,10.471468357135995,adas
REQ_88_a,39.84355798358182,"(72.8598565787836, 28.728369971588002)",BS_72,20.0,20,10.523952667107794,adas
REQ_89_a,40.082016276673784,"(19.008162708183555, 56.94846376174366)",BS_3,20.0,20,10.246103682290181,adas
REQ_90_i,41.077798062399935,"(78.48547915620823, 59.1981836905333)",BS_74,15.726089516455062,40,22.326417717466743,infotainment
REQ_91_a,41.378939237688016,"(65.00104594150037, 58.92670935794424)",BS_90,20.0,25,8.155094759703907,adas
REQ_92_a,41.50323223793961,"(21.26807843412263, 51.51736824068126)",BS_14,20.0,25,8.370697389445748,adas
REQ_93_a,41.54783895676486,"(17.880247370454093, 52.26380105804365)",BS_14,20.0,25,9.855639588076057,adas
